01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002243; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1007173; 68
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001289; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002521; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1007556; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001277; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001681; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1005940; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003365; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1005267; 64
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003364; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003362; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1007369; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003292; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1008544; 14
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1002483; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001924; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001425; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003015; 82
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1000941; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1001021; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1009221; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1003587; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1063;1007682; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1000600; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002163; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002185; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002037; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001032; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1007182; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002243; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1007173; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001289; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002521; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1007556; 31
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001277; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001681; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1005940; 36
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003365; 57
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1005267; 52
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003364; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003362; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1007369; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003292; 26
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1008544; 73
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1002483; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001924; 47
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001425; 60
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003015; 101
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1000941; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1001021; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1009221; 57
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1003587; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1047;1007682; 51
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1000600; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002163; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002185; 50
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002037; 30
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001032; 33
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1007182; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002243; 23
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1007173; 28
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001289; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002521; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1007556; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001277; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001681; 22
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1005940; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003365; 36
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1005267; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003364; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003362; 45
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1007369; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003292; 14
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1008544; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1002483; 32
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001924; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001425; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003015; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1000941; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1001021; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1009221; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1003587; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1156;1007682; 20
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1000600; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002163; 29
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002185; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002037; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001032; 21
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1007182; 34
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002243; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1007173; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001289; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002521; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1007556; 15
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001277; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001681; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1005940; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003365; 19
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1005267; 25
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003364; 25
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003362; 17
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1007369; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003292; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1008544; 16
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1002483; 41
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001924; 27
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001425; 56
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003015; 21
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1000941; 64
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1001021; 88
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1009221; 86
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1003587; 59
01-01-2012 00:00:00;31-01-2012 00:00:00;1036;1007682; 18
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;; 60
01-01-2012 00:00:00;31-01-2012 00:00:00;1066;1000600; 35
